Id,PropertyClass,ZoningCategory,LandArea,RoadType,PlotShape,LandElevation,UtilityAccess,PlotConfiguration,LandSlope,District,NearbyTransport1,NearbyTransport2,PropertyType,HotelStyle,OverallQuality,OverallCondition,ConstructionYear,RenovationYear,RoofDesign,RoofMaterial,ExteriorPrimary,ExteriorSecondary,FacadeArea,ExteriorQuality,ExteriorCondition,FoundationType,BasementHeight,BasementCondition,BasementExposure,BasementFacilityType1,BasementFacilitySF1,BasementFacilityType2,BasementFacilitySF2,BasementUnfinishedSF,BasementTotalSF,HeatingType,HeatingQuality,CentralAC,ElectricalSystem,GroundFloorArea,UpperFloorArea,LowQualityArea,UsableArea,BasementFullBaths,BasementHalfBaths,FullBaths,HalfBaths,GuestRooms,Kitchens,KitchenQuality,TotalRooms,PropertyFunctionality,Lounges,ParkingCapacity,ParkingArea,DrivewayType,TerraceArea,OpenVerandaArea,EnclosedVerandaArea,SeasonalPorchArea,ScreenPorchArea,SwimmingPoolArea,ExtraFacilityValue,MonthSold,YearSold,DealType,DealCondition,HotelValue
879,0.6561933907991466,RL,0.10528425507464263,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,-0.8193210389391319,1.2730242305205706,-0.3372884929832363,0.4813259527309024,Gable,CompShg,HdBoard,HdBoard,-0.5980830966231374,TA,TA,CBlock,TA,TA,Av,ALQ,0.9813031036837524,Unf,-0.28409712080085825,-0.8050844935165574,0.10527730177010167,GasA,TA,Y,SBrkr,-0.03671620602622313,-0.7990489284972221,-0.11737913368279436,-0.7092822565360188,1.095229229837857,-0.24135945019148206,-1.0590945989020073,-0.7629913948106298,0.14607524948015102,-0.2119105538809366,Gd,-0.3406046172224478,Min2,-0.9625524991358024,0.2911148129585062,0.4674110096342707,Y,0.7427263334779968,-0.7130632827634451,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,0.6418613311217651,-0.13232381075814997,1.6451912171012213,WD,Normal,148000.0
338,-0.8675661948612713,RL,-0.14355453991732509,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.6394107811305394,-0.5231298866160364,1.0034720996300825,0.8678684611980849,Gable,CompShg,VinylSd,VinylSd,0.05909249229886401,Gd,TA,PConc,Gd,TA,Av,GLQ,0.7879414592122433,Unf,-0.28409712080085825,0.34726679181438785,1.073353130907087,GasA,Ex,Y,SBrkr,0.9477225340153658,-0.7990489284972221,-0.11737913368279436,0.02166955569325377,1.095229229837857,-0.24135945019148206,0.7748354424867502,-0.7629913948106298,0.14607524948015102,-0.2119105538809366,Gd,0.2786765050001847,Typ,-0.9625524991358024,0.2911148129585062,0.2587877146057871,Y,0.7427263334779968,0.3577978623303132,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,2.109397218556389,0.133530068156807,WD,Normal,214000.0
720,-0.8675661948612713,RL,-0.06975837290988472,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,-0.8193210389391319,0.37494717195226707,-0.07567667003429608,-0.7749371997874407,Gable,CompShg,HdBoard,Plywood,-0.5980830966231374,TA,TA,CBlock,Gd,TA,Gd,ALQ,0.1644044708602983,Unf,-0.28409712080085825,-0.2735736293522842,-0.20759029640531743,GasA,TA,Y,SBrkr,-0.5121406894058881,-0.7990489284972221,-0.11737913368279436,-1.0622878561428066,-0.8234205158634983,-0.24135945019148206,-1.0590945989020073,1.240487103598026,0.14607524948015102,-0.2119105538809366,TA,-0.9598857394450803,Typ,0.5941361787118566,-1.0629075728950106,-0.8412260228171264,Y,-0.744159009459473,-0.7130632827634451,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-0.5059439823105731,-1.3781310807876073,WD,Normal,128500.0
296,0.5389811149791145,RL,-0.25617595147772454,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,-0.0899551289042962,0.37494717195226707,0.41484549799496695,-0.05016999641147354,Gable,CompShg,HdBoard,HdBoard,-0.5980830966231374,TA,TA,CBlock,TA,TA,Av,GLQ,0.8074948839340813,Unf,-0.28409712080085825,-0.8631487055681166,-0.13504128813275648,GasA,TA,Y,SBrkr,-0.4294581705572507,-0.7990489284972221,-0.11737913368279436,-1.000895577950322,1.095229229837857,-0.24135945019148206,-1.0590945989020073,-0.7629913948106298,0.14607524948015102,-0.2119105538809366,TA,-0.3406046172224478,Typ,-0.9625524991358024,0.2911148129585062,0.5243082719147661,Y,0.1851443298764456,-0.7130632827634451,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-1.2531843254154194,-1.3781310807876073,WD,Normal,142500.0
1017,-0.8675661948612713,RL,0.11477904853674642,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.6394107811305394,-0.5231298866160364,0.8072632324183774,0.5296437662893002,Hip,CompShg,VinylSd,VinylSd,0.5417966859318385,Gd,TA,PConc,Gd,TA,Gd,GLQ,0.5272291295877367,Unf,-0.28409712080085825,0.5437918172196654,1.000804122634526,GasA,Ex,Y,SBrkr,0.8650400151667283,-0.7990489284972221,-0.11737913368279436,-0.03972272249923107,1.095229229837857,-0.24135945019148206,0.7748354424867502,-0.7629913948106298,0.14607524948015102,-0.2119105538809366,Gd,-0.3406046172224478,Typ,0.5941361787118566,0.2911148129585062,0.0027500343435572084,Y,0.14642335740411566,0.24202908988774471,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-0.13232381075814997,0.8893606426290142,WD,Normal,203000.0
1276,0.7734056666191789,RL,0.06420282197623316,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,-0.8193210389391319,-0.5231298866160364,-0.7624077052752642,-1.6929756573969992,Gable,Roll,AsbShng,AsbShng,2.699426274339472,TA,TA,CBlock,TA,TA,No,Rec,-0.49389416144158094,Unf,-0.28409712080085825,0.3070684911633084,-0.3050780262715712,GasA,Gd,Y,FuseA,-0.6232453241087446,1.4660022203143805,-0.11737913368279436,0.7583768940030718,-0.8234205158634983,-0.24135945019148206,0.7748354424867502,-0.7629913948106298,1.3892688620771794,4.249364264665088,TA,2.136519871668082,Typ,-0.9625524991358024,0.2911148129585062,-0.3670821704796637,Y,-0.744159009459473,-0.7130632827634451,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,0.24129636079427316,-0.6223005063154001,WD,Normal,137000.0
456,-0.8675661948612713,RL,-0.09984088684922347,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,0.6394107811305394,0.37494717195226707,0.05512924144017406,-0.5816659455538494,Hip,CompShg,HdBoard,HdBoard,1.2629451197931498,TA,TA,CBlock,TA,TA,No,ALQ,1.0182373503805575,Unf,-0.28409712080085825,-0.5460287782096007,0.40680911740293313,GasA,Fa,Y,SBrkr,0.18807689209350975,-0.7990489284972221,-0.11737913368279436,-0.5423720002002007,-0.8234205158634983,-0.24135945019148206,-1.0590945989020073,1.240487103598026,0.14607524948015102,-0.2119105538809366,TA,-0.3406046172224478,Typ,0.5941361787118566,0.2911148129585062,0.23982196051228857,Y,-0.744159009459473,-0.7130632827634451,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,0.9885367038991194,-0.6223005063154001,WD,Normal,175500.0
1458,0.30455656333905023,RL,-0.1522972705309454,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,0.6394107811305394,3.0691783476571777,-0.9913180503555871,1.0128219018732783,Gable,CompShg,CemntBd,CmentBd,-0.5980830966231374,Ex,Gd,Stone,TA,Gd,No,GLQ,-0.37440101036368206,Unf,-0.28409712080085825,0.6844858694984436,0.20276503163635545,GasA,Ex,Y,SBrkr,0.04855014153643417,1.831333050767865,-0.11737913368279436,1.5641505452794353,-0.8234205158634983,-0.24135945019148206,0.7748354424867502,-0.7629913948106298,1.3892688620771794,-0.2119105538809366,Gd,1.5172387494454498,Typ,2.150824856559516,-1.0629075728950106,-1.0688150719391085,Y,-0.744159009459473,0.15520251055581838,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,4.491929298433123,-0.5059439823105731,1.6451912171012213,WD,Normal,266500.0
816,-0.8675661948612713,RL,0.13865704397609657,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.6394107811305394,-0.5231298866160364,0.8726661881556124,0.6262793934060958,Gable,CompShg,VinylSd,VinylSd,1.9724621273018597,TA,TA,PConc,Gd,TA,No,Unf,-0.9718667657531764,Unf,-0.28409712080085825,2.408546319644741,1.3295418163695678,GasA,Ex,Y,SBrkr,1.2707011232678556,-0.7990489284972221,-0.11737913368279436,0.2614831423826477,-0.8234205158634983,-0.24135945019148206,0.7748354424867502,-0.7629913948106298,0.14607524948015102,-0.2119105538809366,Gd,-0.3406046172224478,Typ,-0.9625524991358024,0.2911148129585062,0.5717226571485124,Y,-0.744159009459473,-0.22104599988252915,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-0.5059439823105731,1.6451912171012213,WD,Normal,224900.0
270,-0.8675661948612713,RL,-0.2580561085989332,Pave,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,-0.0899551289042962,1.2730242305205706,0.15323367504602667,-0.43671250487865604,Hip,CompShg,HdBoard,HdBoard,0.4138509960532188,TA,Gd,CBlock,TA,Gd,No,BLQ,0.659757897146861,Unf,-0.28409712080085825,-0.3986350091556426,0.1823606230596977,GasA,TA,Y,SBrkr,-0.1452370120150597,-0.7990489284972221,-0.11737913368279436,-0.7898596216636552,1.095229229837857,-0.24135945019148206,-1.0590945989020073,1.240487103598026,0.14607524948015102,-0.2119105538809366,TA,-0.3406046172224478,Typ,0.5941361787118566,-1.0629075728950106,0.1260274359512975,Y,2.121192953492943,-0.2789303861038134,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-0.5059439823105731,-0.6223005063154001,WD,Normal,148000.0
996,-0.1642925399410784,RL,-0.5593512872726228,Pave,IR1,Lvl,AllPub,Inside,Mod,BrkSide,Feedr,Norm,1Fam,1.5Fin,-1.5486869489739674,1.2730242305205706,-0.8278106610124993,-1.6929756573969992,Gable,CompShg,MetalSd,MetalSd,-0.5980830966231374,TA,TA,CBlock,TA,TA,No,ALQ,-0.13758731095475524,Unf,-0.28409712080085825,-0.46339893798238174,-0.7154333543132441,GasA,TA,Y,SBrkr,-1.021154946067812,0.24214393829520817,-0.11737913368279436,-0.5653941045223825,1.095229229837857,-0.24135945019148206,-1.0590945989020073,1.240487103598026,0.14607524948015102,-0.2119105538809366,TA,-0.9598857394450803,Typ,-0.9625524991358024,-1.0629075728950106,-0.8175188302002533,Y,-0.744159009459473,0.1117892208898552,-0.34877482690697265,-0.12244894796701473,0.8357047531097903,-0.07003516436576918,-0.09148494836611275,0.6149165323466963,-1.3781310807876073,WD,Abnorml,121600.0
202,-0.8675661948612713,RL,-0.050486762417495834,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,-0.0899551289042962,0.37494717195226707,0.1859351529146442,-0.3883946913202582,Gable,CompShg,Plywood,Plywood,-0.5980830966231374,TA,TA,CBlock,TA,TA,No,ALQ,0.42077159499106315,LwQ,1.4877391752411546,-0.6576907244625992,0.30251991801112676,GasA,TA,Y,SBrkr,0.2836785545122467,-0.7990489284972221,-0.11737913368279436,-0.47138717854014006,-0.8234205158634983,4.01792496495232,0.7748354424867502,-0.7629913948106298,0.14607524948015102,-0.2119105538809366,TA,-0.3406046172224478,Typ,2.150824856559516,0.2911148129585062,-0.02095715827331593,Y,1.0989592802234323,0.4880377313282027,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-1.6268044969678424,0.133530068156807,WD,Normal,171500.0
162,0.07013201169898592,RL,0.2844632287258291,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,2.0981426012002107,-0.5231298866160364,1.0361735774987,0.9161862747564827,Gable,CompShg,VinylSd,VinylSd,3.263550452440659,Gd,TA,PConc,Ex,TA,Av,GLQ,1.2354976250676462,Unf,-0.28409712080085825,-0.032383825445807264,1.154970765213718,GasA,Ex,Y,SBrkr,1.0407403677200828,1.7034672601091454,-0.11737913368279436,2.193421396752405,1.095229229837857,-0.24135945019148206,0.7748354424867502,1.240487103598026,0.14607524948015102,-0.2119105538809366,Ex,2.136519871668082,Typ,2.150824856559516,1.645137198812023,1.1786267881404648,Y,2.3535187883269226,-0.7130632827634451,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-1.2531843254154194,0.133530068156807,WD,Normal,412500.0
730,-0.633141643221207,RM,-0.41570728321228034,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,-1.5486869489739674,-0.5231298866160364,-1.5145416962534675,-1.6929756573969992,Gable,CompShg,MetalSd,MetalSd,-0.5980830966231374,TA,TA,CBlock,TA,TA,No,BLQ,-0.6416311482288014,Unf,-0.28409712080085825,0.12840937715851067,-0.6406171895321656,GasA,TA,Y,FuseA,-0.829951621230338,-0.7990489284972221,7.504413403663841,-0.6076012957797158,-0.8234205158634983,-0.24135945019148206,-1.0590945989020073,-0.7629913948106298,-1.0971183631168773,-0.2119105538809366,TA,-0.9598857394450803,Typ,-0.9625524991358024,0.2911148129585062,0.29197778426940946,Y,-0.744159009459473,-0.3802280619910608,1.4753101889034845,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-2.0004246685202656,0.8893606426290142,WD,Normal,103000.0
402,-0.8675661948612713,RL,-0.17814943094756466,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.6394107811305394,-0.5231298866160364,1.101576533235935,0.9645040883148805,Gable,CompShg,VinylSd,VinylSd,-0.5980830966231374,Gd,TA,PConc,Gd,TA,Av,GLQ,-0.9197242998282751,Unf,-0.28409712080085825,1.5978805898479718,0.5609757599821251,GasA,Ex,Y,SBrkr,0.3637772446468642,-0.7990489284972221,-0.11737913368279436,-0.4119134090411704,-0.8234205158634983,-0.24135945019148206,0.7748354424867502,-0.7629913948106298,0.14607524948015102,-0.2119105538809366,Gd,-0.3406046172224478,Typ,0.5941361787118566,0.2911148129585062,-0.3670821704796637,Y,-0.744159009459473,-0.7130632827634451,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,0.24129636079427316,-1.3781310807876073,New,Partial,164990.0
703,0.07013201169898592,RL,0.16695340865028707,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,1.3687766911653751,-0.5231298866160364,1.1342780111045527,1.0128219018732783,Hip,CompShg,VinylSd,VinylSd,2.112039243533081,Ex,TA,PConc,Ex,Gd,No,Unf,-0.9718667657531764,Unf,-0.28409712080085825,1.4817521657448534,0.38867186533479287,GasA,Ex,Y,SBrkr,0.24492112380194794,2.1966638812213493,-0.11737913368279436,2.016918596949011,-0.8234205158634983,-0.24135945019148206,0.7748354424867502,1.240487103598026,1.3892688620771794,-0.2119105538809366,Ex,2.136519871668082,Typ,0.5941361787118566,1.645137198812023,0.8941404767379871,Y,1.7649600067475073,0.7340463727686607,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,0.24129636079427316,-1.3781310807876073,New,Partial,361919.0
1130,0.7734056666191789,RM,-0.3254597413942641,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,SFoyer,-0.8193210389391319,-0.5231298866160364,0.28403958652049677,-0.24344125064506478,Gable,CompShg,MetalSd,MetalSd,0.4487452751110242,TA,TA,CBlock,Gd,TA,Gd,GLQ,1.0616894053179753,Unf,-0.28409712080085825,-1.2740646677791514,-0.28694077420343095,GasA,TA,Y,SBrkr,-0.6025746943965852,-0.7990489284972221,-0.11737913368279436,-1.1294356604158369,1.095229229837857,-0.24135945019148206,-1.0590945989020073,-0.7629913948106298,-1.0971183631168773,-0.2119105538809366,TA,-1.5791668616677128,Typ,-0.9625524991358024,0.2911148129585062,0.9225891078782349,Y,-0.3646934792306396,-0.7130632827634451,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,0.6149165323466963,-0.6223005063154001,WD,Normal,140000.0
566,0.30455656333905023,RL,-0.3576104281669324,Pave,Reg,Bnk,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,2Story,-0.0899551289042962,-1.4212069451843399,-1.841556474939643,-1.6929756573969992,Gable,CompShg,Wd Sdng,Wd Sdng,-0.5980830966231374,TA,TA,PConc,Gd,TA,No,Unf,-0.9718667657531764,Unf,-0.28409712080085825,0.5259259058191856,-0.5816711203107099,GasA,TA,N,FuseF,-0.8480384222284775,1.0413051299122051,-0.11737913368279436,0.23462402067343555,1.095229229837857,-0.24135945019148206,-1.0590945989020073,1.240487103598026,1.3892688620771794,-0.2119105538809366,Fa,-0.3406046172224478,Typ,-0.9625524991358024,-1.0629075728950106,-1.239506858780595,Y,-0.744159009459473,0.24202908988774471,1.8661855494342967,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-0.5059439823105731,1.6451912171012213,WD,Normal,128000.0
1022,-0.8675661948612713,RL,-0.3060941230458148,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.6394107811305394,-0.5231298866160364,1.1342780111045527,1.0128219018732783,Gable,CompShg,VinylSd,VinylSd,-0.10956318981386202,Gd,TA,PConc,Gd,TA,Av,GLQ,0.5141935131065114,Unf,-0.28409712080085825,-0.12394662137326609,0.30932138753667937,GasA,Ex,Y,SBrkr,0.13123266038507156,-0.7990489284972221,-0.11737913368279436,-0.584579191457534,1.095229229837857,-0.24135945019148206,0.7748354424867502,-0.7629913948106298,-1.0971183631168773,-0.2119105538809366,Gd,-0.3406046172224478,Typ,-0.9625524991358024,0.2911148129585062,0.7329315669432498,Y,0.06898141245945578,0.06837593122389202,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,0.24129636079427316,-1.3781310807876073,New,Partial,194000.0
1026,-0.8675661948612713,RL,-0.2784558133640473,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,-0.8193210389391319,-0.5231298866160364,0.022427763571556524,-0.6299837591122472,Gable,CompShg,VinylSd,VinylSd,-0.5980830966231374,TA,TA,CBlock,TA,TA,No,LwQ,-0.6720475866849939,Rec,2.6880153757857443,-0.6576907244625992,-0.4093672256633776,GasA,TA,Y,SBrkr,-0.7421014449536608,-0.7990489284972221,-0.11737913368279436,-1.233035129865655,1.095229229837857,-0.24135945019148206,-1.0590945989020073,-0.7629913948106298,0.14607524948015102,-0.2119105538809366,TA,-0.9598857394450803,Typ,-0.9625524991358024,0.2911148129585062,-0.07785442055381145,Y,-0.0007163379907381128,-0.7130632827634451,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-1.2531843254154194,-0.6223005063154001,WD,Normal,112500.0
1105,2.414377528099629,RM,-0.8127964672115519,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,-0.8193210389391319,-0.5231298866160364,-0.04297519216567854,-0.7266193862290429,Gable,CompShg,HdBoard,HdBoard,1.1698937089723356,TA,TA,CBlock,TA,TA,No,Unf,-0.9718667657531764,Unf,-0.28409712080085825,0.1328758550086306,-0.980690665809795,GasA,TA,Y,SBrkr,-1.3932262808866802,0.7353405594074119,-0.11737913368279436,-0.4272614785892916,-0.8234205158634983,-0.24135945019148206,0.7748354424867502,1.240487103598026,0.14607524948015102,-0.2119105538809366,TA,-0.3406046172224478,Typ,-0.9625524991358024,0.2911148129585062,-0.17742462954467864,Y,-0.744159009459473,-0.7130632827634451,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-0.8795641538629962,-0.6223005063154001,WD,Normal,106000.0
206,-0.8675661948612713,RL,0.11177079714281254,Pave,Reg,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,0.6394107811305394,-0.5231298866160364,0.6110543652066721,0.23973688493891335,Gable,CompShg,HdBoard,HdBoard,-0.5980830966231374,TA,TA,PConc,Gd,TA,No,Unf,-0.9718667657531764,Unf,-0.28409712080085825,1.906067561506248,0.8194316019531236,GasA,Ex,Y,SBrkr,0.7048426348974934,-0.7990489284972221,-0.11737913368279436,-0.15867026149717045,-0.8234205158634983,-0.24135945019148206,0.7748354424867502,-0.7629913948106298,0.14607524948015102,-0.2119105538809366,TA,-0.9598857394450803,Typ,-0.9625524991358024,0.2911148129585062,0.107061681857799,Y,-0.744159009459473,-0.22104599988252915,-0.34877482690697265,16.03095479163311,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-0.5059439823105731,0.8893606426290142,WD,Normal,180500.0
35,1.4766793215393716,RL,-0.3148368536594351,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,2.0981426012002107,-0.5231298866160364,1.101576533235935,0.9645040883148805,Hip,CompShg,MetalSd,MetalSd,0.8325823447468834,Ex,TA,PConc,Ex,TA,No,GLQ,1.533144201388958,Unf,-0.28409712080085825,-0.36290318635468305,1.130032043620025,GasA,Ex,Y,SBrkr,1.0123182518658638,-0.7990489284972221,-0.11737913368279436,0.06963227303113255,1.095229229837857,-0.24135945019148206,0.7748354424867502,-0.7629913948106298,-1.0971183631168773,-0.2119105538809366,Ex,-0.3406046172224478,Typ,0.5941361787118566,0.2911148129585062,0.37258223916677813,Y,0.8279124729171227,-0.03292174466335539,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,0.6149165323466963,-0.6223005063154001,WD,Normal,277500.0
776,1.4766793215393716,RM,-0.5792809527574347,Pave,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,-0.0899551289042962,-0.5231298866160364,0.8726661881556124,0.6262793934060958,Hip,CompShg,VinylSd,VinylSd,1.2629451197931498,TA,TA,PConc,Ex,TA,No,GLQ,0.9096072130370131,Unf,-0.28409712080085825,-0.5192299111088811,0.320657170079267,GasA,Ex,Y,SBrkr,0.08989140096075286,-0.7990489284972221,-0.11737913368279436,-0.6152753305537764,1.095229229837857,-0.24135945019148206,0.7748354424867502,-0.7629913948106298,-1.0971183631168773,-0.2119105538809366,TA,-0.9598857394450803,Typ,-0.9625524991358024,0.2911148129585062,-0.31018490819916816,Y,-0.744159009459473,2.861297566400856,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-0.13232381075814997,0.8893606426290142,WD,Normal,162000.0
509,0.30455656333905023,RM,-0.09984088684922347,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,0.6394107811305394,3.0691783476571777,-1.416437262647615,0.9645040883148805,Gambrel,CompShg,MetalSd,MetalSd,-0.5980830966231374,TA,Ex,BrkTil,TA,TA,No,Rec,-0.6655297784443812,Unf,-0.28409712080085825,-0.05024973684628703,-0.8469284318072609,GasA,Ex,Y,SBrkr,-1.240780386759505,0.7741569601430947,-0.11737913368279436,-0.2814548178821401,-0.8234205158634983,-0.24135945019148206,0.7748354424867502,-0.7629913948106298,0.14607524948015102,-0.2119105538809366,Gd,0.2786765050001847,Typ,0.5941361787118566,0.2911148129585062,-0.5567397114146488,N,-0.744159009459473,-0.7130632827634451,1.5404560823252866,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,1.3621568754515425,0.133530068156807,WD,Normal,161000.0
1442,1.4766793215393716,RM,-0.5862375341059068,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,-0.0899551289042962,-0.5231298866160364,1.0688750553673176,0.9161862747564827,Gable,CompShg,VinylSd,VinylSd,0.25682674029309455,Gd,TA,PConc,Gd,TA,Av,GLQ,0.5424373488158329,Unf,-0.28409712080085825,-0.9368455900950957,-0.4864505469529736,GasA,Ex,Y,SBrkr,-0.829951621230338,-0.7990489284972221,-0.11737913368279436,-1.2982644254451703,1.095229229837857,-0.24135945019148206,-1.0590945989020073,-0.7629913948106298,-2.3403119757139055,-0.2119105538809366,Gd,-2.198447983890345,Typ,0.5941361787118566,0.2911148129585062,-0.2722534000121712,Y,0.4097259702159593,-0.7130632827634451,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,-0.5059439823105731,0.133530068156807,WD,Normal,149300.0
1391,-0.8675661948612713,RL,-0.14684481487944026,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.6394107811305394,-0.5231298866160364,0.9380691438928475,0.7229150205228915,Gable,CompShg,VinylSd,VinylSd,0.8209509183942816,Gd,TA,PConc,Gd,TA,Av,GLQ,2.0697770798660673,Unf,-0.28409712080085825,-0.9949098021466549,1.048414409313394,GasA,Ex,Y,SBrkr,0.9193004181611466,-0.7990489284972221,-0.11737913368279436,0.0005659600645871092,1.095229229837857,-0.24135945019148206,0.7748354424867502,-0.7629913948106298,0.14607524948015102,-0.2119105538809366,Gd,-0.3406046172224478,Typ,-0.9625524991358024,0.2911148129585062,0.30146066131615873,Y,0.9518195848285785,-0.19210380677188704,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,0.9885367038991194,-1.3781310807876073,WD,Normal,235000.0
92,-0.8675661948612713,RL,-0.2032495285157004,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,-0.8193210389391319,-2.319284003752643,-0.3372884929832363,-1.1614797082546233,Hip,CompShg,HdBoard,HdBoard,0.5825066781659448,TA,TA,CBlock,TA,TA,No,Rec,0.33169488236935674,Unf,-0.28409712080085825,0.14404204963393047,0.3909390218433104,GasA,TA,Y,SBrkr,0.16999009109537033,-0.7990489284972221,-0.11737913368279436,-0.5558015610548067,-0.8234205158634983,-0.24135945019148206,-1.0590945989020073,-0.7629913948106298,-1.0971183631168773,-0.2119105538809366,TA,-0.3406046172224478,Typ,-0.9625524991358024,0.2911148129585062,0.012232911390306463,Y,-0.744159009459473,-0.7130632827634451,-0.34877482690697265,-0.12244894796701473,-0.2750030162214594,-0.07003516436576918,-0.09148494836611275,2.109397218556389,-1.3781310807876073,WD,Abnorml,98600.0
